chunk_id,parent_id,text,chunk_index,total_chunks,source,category,content_type,is_time_sensitive,start_char,end_char,char_count,word_count
936f877cce39,053,"PAYE: All employees of charities, religious bodies, NGOs and social enterprises are subject to PAYE on their salaries — there is no exemption for employment income. VAT: If a charity or religious body makes taxable supplies above GHS 200,000 it must register for VAT. GRA may request audited accounts of any organisation claiming exempt status.",2,3,GRA_Social_Enterprise_Tax,ngo_tax,formal,False,871,1215,344,55
33d592743e11,054,"Tax on Gambling, Betting and Lottery Income in Ghana. Sports betting companies and other gaming operators are required to pay: Corporate Income Tax on their profits at 25%. VAT may apply to certain gaming services — check with GRA. Winnings from lotteries, betting and gaming: Lottery and betting winnings above GHS 3,500 per winning are subject to a 5% withholding tax. The gaming operator deducts the 5% at source before paying out to the winner.",0,3,GRA_Gaming_Betting_Tax,sector_specific,formal,True,0,448,448,75
d7f6e26420ca,054,This 5% is a final tax — winners do not need to include betting winnings in their income tax return. The gaming operator files a monthly WHT return and remits the 5% deducted to GRA. Endorsement income from brand deals linked to gaming: taxed as employment income or self-employment income depending on the taxpayer's status. Regulation of gaming operators: Licensed by the Gaming Commission of Ghana. GRA and the Gaming Commission share compliance information.,1,3,GRA_Gaming_Betting_Tax,sector_specific,formal,True,449,910,461,74
fbbc74d79cb4,054,Online gaming platforms operating from outside Ghana targeting Ghanaian consumers may be required to register for VAT under reverse charge rules — policy evolving as at 2024.,2,3,GRA_Gaming_Betting_Tax,sector_specific,formal,True,911,1085,174,27
44282dffa045,055,"Tax on Deceased Estates in Ghana. When a person dies, their estate (assets and liabilities) does not immediately cease to have tax obligations. The administrator or executor of the estate is responsible for: Filing outstanding tax returns for the deceased up to the date of death. Paying any outstanding taxes of the deceased. Obtaining a Tax Clearance Certificate from GRA (sometimes required by Probate Courts for granting Letters of Administration).",0,3,GRA_Succession_Estate_Tax,estate_tax,formal,False,0,452,452,70
39140234aac1,055,"Income earned by the estate after the date of death (e.g. rent, interest, dividends) is taxable income of the estate. The administrator must register the estate as a taxpayer with GRA. Estate income is taxed at the individual progressive rates. Inheritance: Ghana does not have a specific inheritance tax or estate duty. The recipient of inherited assets does not pay income tax on the inheritance as such — but any income subsequently generated from inherited assets is taxable.",1,3,GRA_Succession_Estate_Tax,estate_tax,formal,False,453,932,479,78
3897ef9601f6,055,"If inherited assets are sold, CGT may apply. Gifts to heirs during the lifetime of the deceased may be subject to gift tax rules. Lawyers handling estate administration are advised to involve a tax professional to ensure proper GRA compliance.",2,3,GRA_Succession_Estate_Tax,estate_tax,formal,False,933,1176,243,40
96bd030d1cfd,056,"Q: I just started a new job. When does my employer start deducting PAYE? A: Your employer should start deducting PAYE from your very first salary. There is no grace period. If your employer is not deducting PAYE, you should remind them of their legal obligation. ",0,3,GRA_User_QA_Common_Questions_1,faq,formal,False,0,263,263,46
f053fa516add,056,"Q: My salary is GHS 2,000 per month. Do I pay tax? A: With a monthly salary of GHS 2,000 you will pay some income tax depending on your personal reliefs. The first GHS 490 per month is taxed at 0%, and the remaining portions are taxed at graduated rates. Actual PAYE depends on what reliefs you have claimed. ",1,3,GRA_User_QA_Common_Questions_1,faq,formal,False,263,572,309,59
9381e5f56448,056,"Q: I earn tips at a restaurant. Are tips taxable? A: Yes. Tips and gratuities received in the course of employment are part of employment income and subject to PAYE. The employer should include tips in the PAYE calculation. 

Q: I received a bonus at work. Is that taxed differently? A: No. A bonus is employment income and is taxed at the same graduated PAYE rates as your regular salary in the month it is paid. This may push you into a higher band for that month.",2,3,GRA_User_QA_Common_Questions_1,faq,formal,False,572,1038,466,87
57af37269807,057,"Q: I work two jobs. How does PAYE work for me? A: You must declare your second income to both employers and to GRA. GRA will issue a Tax Deduction Card specifying the correct rates for each employer. Without disclosure, each employer applies single-income PAYE rates, and at year-end you will likely owe additional tax. ",0,3,GRA_User_QA_Common_Questions_2,faq,formal,False,0,320,320,55
8abff2d7d806,057,"Q: I resigned mid-year. Does my new employer start PAYE from scratch? A: Your new employer calculates PAYE on your earnings from them. However your total income tax liability for the year includes income from both jobs. Your previous employer should give you a P9 form showing income earned and PAYE deducted, which you use for your annual reconciliation. ",1,3,GRA_User_QA_Common_Questions_2,faq,formal,False,320,676,356,59
4efc01ac3601,057,"Q: I received an income tax return (refund) request letter from GRA. What does that mean? A: GRA may have identified that you have been over-taxed (PAYE deducted exceeded your correct liability) or that you have not been filing returns. If it is a return request it means GRA wants you to file a return. If it is a refund, GRA owes you money. Visit your local GRA office or call 0800-900-110 for clarification.",2,3,GRA_User_QA_Common_Questions_2,faq,formal,False,676,1086,410,74
106c3afdff85,058,"Q: I sold my house and made a profit. Do I pay tax on it? A: If the house was your main home and you have lived there for at least 3 years, the gain is exempt from CGT. If it was not your main home (e.g. an investment property or second home), you pay CGT at 15% on the profit. The return and payment are due within 30 days of the sale. ",0,4,GRA_User_QA_Common_Questions_3,faq,formal,False,0,337,337,73
0ae6deed843b,058,Q: I bought shares on the Ghana Stock Exchange and made a profit. Is that taxable? A: No. Gains from listed shares on the Ghana Stock Exchange are exempt from CGT to encourage investment in the capital market. Dividends received from listed companies are subject to 8% WHT which is a final tax. ,1,4,GRA_User_QA_Common_Questions_3,faq,formal,False,337,632,295,53
4d3af4529ff4,058,"Q: I received a cash gift from my uncle who lives abroad. Is it taxable? A: Gifts from family members are generally exempt from income tax in Ghana. However if the amounts are very large and regular, GRA could potentially argue it constitutes income. For formal gift transfers of significant assets, consult a tax advisor. ",2,4,GRA_User_QA_Common_Questions_3,faq,formal,False,632,955,323,55
e292fbbab1a4,058,"Q: I own a plot of land I have not developed. Do I pay any tax on it? A: No income or capital gains tax arises until you sell or rent out the land. Property rates (local government levy) may apply — that is administered by the local Metropolitan, Municipal or District Assembly not GRA.",3,4,GRA_User_QA_Common_Questions_3,faq,formal,False,955,1241,286,55
8ecaacd30d74,059,"Q: My business has not started making money yet. Do I still need to file a tax return? A: Yes. Once registered for a tax type you must file returns even if you have no income (nil return). For income tax, if you had a full year with no income you may not owe tax but you should still file to avoid late filing penalties in some cases — check with GRA. ",0,4,GRA_User_QA_Common_Questions_4,faq,informal,False,0,352,352,72
f553fdcfbf9d,059,Q: I made a loss this year. Can I carry it forward? A: Yes. A business can carry forward a tax loss and offset it against taxable income in future years. Losses can generally be carried forward for up to 5 years under the Income Tax Act. Losses from mining operations may have different rules. ,1,4,GRA_User_QA_Common_Questions_4,faq,informal,False,352,646,294,55
588ef9d95a81,059,Q: I am a landlord and my tenant is an individual. No WHT has been deducted from my rent. What do I do? A: If your tenant is an individual (not a company or government body) they have no obligation to deduct WHT. In this case you must declare your rental income in your annual income tax return and pay tax at the graduated individual rates. You should register with GRA as a rental income earner. ,2,4,GRA_User_QA_Common_Questions_4,faq,informal,False,646,1044,398,76
36e2603f0a28,059,"Q: I run a chop bar (local restaurant). Do I need to register for VAT? A: Only if your annual sales exceed GHS 200,000. Below this threshold VAT registration is voluntary. As a chop bar, some supplies may be exempt (unprocessed food items).",3,4,GRA_User_QA_Common_Questions_4,faq,informal,False,1044,1284,240,43
2c31aa13c32c,060,"Q: My company pays dividends to shareholders. What tax applies? A: You must withhold 8% from each dividend payment and remit to GRA by the 15th of the following month. Issue WHT certificates to shareholders. 

Q: I received a dividend from my company. Do I include it in my income tax return? A: The 8% WHT on dividends is a final tax. You do not include dividend income in your income tax return. However keep the WHT certificate as your proof of tax paid. ",0,3,GRA_User_QA_Common_Questions_5,faq,formal,False,0,458,458,84
298bb9da3d79,060,"Q: My business partner and I split profits equally. How are we taxed? A: If you operate as a partnership (not a company), each partner is taxed individually on their share of the partnership profits at the individual graduated rates. The partnership itself does not pay CIT. If you operate as a company, the company pays CIT and then shareholders pay 8% WHT on dividends. ",1,3,GRA_User_QA_Common_Questions_5,faq,formal,False,456,828,372,65
c2ec691ea37e,060,Q: I want to close my company. What are the tax steps? A: You must file all outstanding returns and pay all outstanding taxes. De-register from VAT if registered. Obtain a Tax Clearance Certificate. Inform GRA in writing of the closure. Cancel any PAYE and WHT registrations. The final return covers up to the date of winding up. Any assets distributed to shareholders on liquidation may be treated as a dividend.,2,3,GRA_User_QA_Common_Questions_5,faq,formal,False,828,1241,413,71
04642c0eed47,061,"Q: I am a nurse working for a private hospital. My salary is GHS 4,000 a month. What reliefs can I claim? A: You can claim reliefs such as marriage relief (if married), child relief (if you have children), and old age relief (if you are 60 or above). Apply for them using Form IT1 from GRA. ",0,4,GRA_User_QA_Common_Questions_6,faq,formal,True,0,291,291,57
e1d3c8478201,061,Q: I pay private health insurance for myself and my family. Is that deductible? A: Life insurance premiums may qualify for a relief up to 10% of assessable income. Private health insurance is slightly different from life insurance — confirm the current treatment with GRA as the rules have been debated. ,1,4,GRA_User_QA_Common_Questions_6,faq,formal,True,291,595,304,51
cfc74b457e07,061,"Q: I have a mortgage on my home. Can I deduct mortgage interest? A: Under Ghana tax law, interest on a mortgage for your principal private residence is not an allowable deduction against employment income. Mortgage interest is only deductible if the property is a business asset or rental property generating income. ",2,4,GRA_User_QA_Common_Questions_6,faq,formal,True,595,912,317,52
b39a074fd80f,061,"Q: I sponsored my child through university. Can I claim any relief for education expenses? A: There is no education expense relief for sponsoring your own children's education at university. The dependent child relief (GHS 1,200 per child) applies if the child is a dependant in full-time education. There is a training/education relief for professional development of the taxpayer themselves.",3,4,GRA_User_QA_Common_Questions_6,faq,formal,True,912,1305,393,60
1080b5529f46,062,"Q: I run a printing business. My annual revenue is GHS 350,000. Do I need to register for VAT? A: Yes. Your revenue exceeds the GHS 200,000 VAT registration threshold. You must register for VAT immediately. Apply online at taxpayerportal.gra.gov.gh or visit a GRA VAT office. 

Q: Can I charge VAT before my VAT registration is approved? A: No. You must not charge VAT to customers until you are officially registered and have received your VAT Certificate. Charging VAT without registration is an offence. ",0,4,GRA_User_QA_VAT_Business,faq,formal,False,0,507,507,84
1f2737170440,062,"Q: I am VAT registered. My supplier is not VAT registered. Can I claim input VAT from their invoice? A: No. You can only claim input VAT on purchases from VAT-registered suppliers who issue a valid VAT invoice. If your supplier is not VAT registered, they should not be charging VAT and you cannot claim input on their invoices. ",1,4,GRA_User_QA_VAT_Business,faq,formal,False,505,834,329,59
5c42f6e64df5,062,Q: I provide both VAT-exempt and standard-rated services. How do I handle input VAT? A: You are a partially exempt business. You must apportion your input VAT between taxable and exempt activities using an approved attribution method. The portion attributable to exempt supplies is not recoverable. This is called the partial exemption calculation. ,2,4,GRA_User_QA_VAT_Business,faq,formal,False,834,1183,349,53
68eccab51b15,062,Q: My output VAT is less than my input VAT. What happens? A: You have a VAT credit. You can carry it forward to the next period or apply to GRA for a refund. Refund claims are subject to GRA verification.,3,4,GRA_User_QA_VAT_Business,faq,formal,False,1183,1387,204,41
107ee8d228a9,063,Q: I need my TIN urgently for a bank account opening. How quickly can I get it? A: You can get your TIN on the same day by visiting any GRA office with your Ghana Card. Online self-service TIN issuance at taxpayerportal.gra.gov.gh can also be instant in some cases. ,0,4,GRA_User_QA_TIN_Compliance,faq,formal,True,0,266,266,49
412e392b6afc,063,Q: Can I check if someone has a valid TIN? A: TINs are personal. GRA does not publicly disclose another person's TIN. However businesses can verify if a TIN provided to them is genuine by calling GRA or using the portal's TIN verification feature. ,1,4,GRA_User_QA_TIN_Compliance,faq,formal,True,266,514,248,44
aa2d2f8ca70d,063,"Q: My company is registered in another ECOWAS country but we have operations in Ghana. Do we need a Ghana TIN? A: Yes. Any entity earning income in Ghana or employing people in Ghana needs a Ghana TIN. Even if you do not have a formal legal entity in Ghana, if you have a permanent establishment (fixed place of business) you must register. ",2,4,GRA_User_QA_TIN_Compliance,faq,formal,True,514,855,341,63
08f85e81251a,063,"Q: I keep getting notices from GRA saying I have outstanding returns. I never registered for any tax. What is happening? A: GRA may have registered you based on information from third parties (employers, business registrations, property transactions). Visit the GRA office that sent the notice to clarify your tax registration status and resolve any outstanding issues.",3,4,GRA_User_QA_TIN_Compliance,faq,formal,True,855,1224,369,57
57be2b59d0fd,064,Q: I ordered a laptop from an online store abroad. Will I pay customs duty? A: Yes. Goods imported into Ghana regardless of how they are ordered (online or otherwise) are subject to customs duty. Electronics like laptops attract duty rates under the ECOWAS CET. Your courier or freight forwarder will handle the customs process and charge you the applicable duties plus their fees. ,0,4,GRA_User_QA_Import_Customs,faq,formal,False,0,382,382,64
5929798298c4,064,Q: I brought goods back from my trip abroad. Do I declare them? A: Every traveller must declare goods above the passenger's allowance threshold (typically USD 500 equivalent). Goods above this threshold are subject to duty. Undeclared dutiable goods may be seized by GRA Customs. ,1,4,GRA_User_QA_Import_Customs,faq,formal,False,382,662,280,45
b8ed0df28068,064,"Q: I am a trader and I want to import goods. Do I need any special permits? A: Some goods require import permits from specific government agencies (e.g. food and drugs require FDA approval, pharmaceuticals require UNIPASS clearance, electronics may need NCA approval). GRA Customs will require these permits before clearing the goods. General traders need a TIN and may need to register as an importer with GRA Customs. ",2,4,GRA_User_QA_Import_Customs,faq,formal,False,662,1082,420,69
12c36d331073,064,"Q: What happens if I disagree with the customs value GRA uses? A: You can formally challenge the customs value by lodging an objection. GRA Customs must give reasons for using a different value. If unresolved, the dispute can be escalated to the Revenue Appeals Board.",3,4,GRA_User_QA_Import_Customs,faq,formal,False,1082,1350,268,46
9406feb360df,065,Q: I have not filed my tax returns for 3 years. What should I do? A: You should come forward voluntarily and file all outstanding returns as soon as possible. Voluntary compliance before GRA discovers the non-compliance is viewed more favourably. GRA may impose late filing penalties (GHS 500 per month per return type) but may consider reducing penalties if you approach them proactively. Call 0800-900-110 or visit your nearest GRA office. ,0,4,GRA_User_QA_Penalties_Help,faq,formal,False,0,442,442,72
3c3628edb52a,065,"Q: GRA has issued me a penalty I cannot afford to pay. What are my options? A: You can apply in writing to the Commissioner of your tax office for a penalty waiver, explaining your circumstances. Alternatively you can negotiate an installment payment plan for the penalties and taxes combined. ",1,4,GRA_User_QA_Penalties_Help,faq,formal,False,442,736,294,50
feda34448875,065,"Q: I paid my taxes but I have no receipt. GRA is saying I still owe. What should I do? A: Gather your payment evidence — bank debit notice, mobile money transaction SMS, or bank teller receipt. Visit the GRA office with the evidence and request a reconciliation of your account. GRA officers can trace payments using the reference number on the payment. ",2,4,GRA_User_QA_Penalties_Help,faq,formal,False,736,1090,354,63
c8d600f0dfe0,065,Q: I got a court summons from GRA. What should I do? A: Take this very seriously and engage a tax lawyer or advisor immediately. Do not ignore the summons. Contact the GRA Large Taxpayer Office or your district office to understand the issue and attempt to resolve it before court.,3,4,GRA_User_QA_Penalties_Help,faq,formal,False,1090,1371,281,51
4f6848bb4e12,066,"Q: I have 3 employees. How do I register as an employer with GRA? A: Visit any GRA office and request to register as an employer/withholding agent. You need your company TIN, Certificate of Incorporation, and details of your employees. You can also register online via the taxpayer portal. ",0,4,GRA_User_QA_Employer_PAYE,faq,formal,True,0,290,290,49
75a9b2d40802,066,"Q: Can I pay my employees net of tax (employer bears the PAYE)? A: Technically the employer can agree to bear the employee's PAYE, but this creates a tax grossing-up situation where the benefit (the employer paying tax) is itself taxable. This creates complex calculations. GRA expects PAYE to be operated in the normal manner. ",1,4,GRA_User_QA_Employer_PAYE,faq,formal,True,290,618,328,55
4fd5cbd9a7f7,066,Q: One of my employees resigned in September. Do I file a final PAYE return for them? A: File the PAYE return for September including that employee's income and deductions. Issue the employee their P9 form covering January to September (or whatever the employment period was). ,2,4,GRA_User_QA_Employer_PAYE,faq,formal,True,618,895,277,46
4224f19ab44a,066,"Q: I am a domestic employer (I have house helps). Do I pay PAYE for them? A: If you pay a domestic worker (house help, driver, gardener) a salary and their income exceeds the zero-rated threshold (first GHS 490/month is tax-free in 2024 rates) you should technically operate PAYE. In practice this is rarely enforced for small domestic arrangements but legally the obligation exists.",3,4,GRA_User_QA_Employer_PAYE,faq,formal,True,895,1278,383,64
1a09c987dfa6,067,"Q: I do graphic design on Fiverr and earn in USD. How do I declare this in Ghana? A: Convert your annual USD earnings to Ghana cedis at the prevailing exchange rate. Include the converted amount as your self-employment income in your annual income tax return (Form IT1). File by 30 April. Deductible expenses: internet, software subscriptions, computer depreciation — these reduce your taxable profit. ",0,4,GRA_User_QA_Digital_Freelance,faq,formal,False,0,402,402,65
37734639f33c,067,"Q: I am an influencer on Instagram and brands pay me. What tax do I owe? A: Influencer fees and endorsement income are taxable. Register for a TIN, keep records of all payments received, and file an annual return. Endorsement fees from Ghanaian brands may attract 10% WHT at source — your client should deduct this. ",1,4,GRA_User_QA_Digital_Freelance,faq,formal,False,402,718,316,56
95c5108ee240,067,"Q: I run an online store selling Ghana handmade goods to buyers worldwide. Any tax advice? A: Sales to foreign buyers (export) are zero-rated for VAT if you are VAT registered. Your income (profits from the business) is subject to income tax. If your annual revenue exceeds GHS 200,000 you must register for VAT. Keep records of all transactions. ",2,4,GRA_User_QA_Digital_Freelance,faq,formal,False,718,1065,347,59
526a023f7828,067,Q: Do I have to declare my crypto income to GRA? A: Yes. Cryptocurrency profits are taxable in Ghana. Gains from disposal of crypto are subject to CGT at 15%. Regular trading income may be treated as business income. GRA is developing specific crypto guidance — monitor gra.gov.gh for updates.,3,4,GRA_User_QA_Digital_Freelance,faq,formal,False,1065,1358,293,50
1f1bdb37ff72,068,Key Tax Terms Used in Ghana — A Glossary. Assessable Income: Total income from all sources before deduction of personal reliefs. Chargeable Income: Assessable income minus allowable reliefs and deductions — the amount on which tax is actually computed. Commissioner-General: The head of GRA — appointed by the President. CIT: Corporate Income Tax. Creditable WHT: Withholding Tax that is not final — it can be credited against the taxpayer's annual income tax liability.,0,4,GRA_Tax_Terms_Glossary,glossary,formal,False,0,470,470,73
edeef0c1c6be,068,Final WHT: Withholding Tax that discharges the taxpayer's full liability on that income — they do not need to include it in their annual return. Input VAT: VAT paid on purchases by a VAT-registered business. Output VAT: VAT charged on sales by a VAT-registered business. Net VAT: Output VAT minus Input VAT — the amount payable to GRA. P9 Form: Certificate issued by employer to employee showing annual emoluments and PAYE deducted. PAYE: Pay As You Earn — income tax deducted at source by employer.,1,4,GRA_Tax_Terms_Glossary,glossary,formal,False,471,970,499,85
0edffd740000,068,Permanent Establishment (PE): A fixed place of business through which a foreign enterprise carries on business in Ghana. Provisional Tax: Advance payment of income tax made by self-employed persons and companies during the tax year. TIN: Taxpayer Identification Number — 11-digit unique identifier assigned by GRA. Turnover Tax: A simplified tax regime for very small businesses based on gross turnover. WHT: Withholding Tax — tax deducted at source by a payer before paying the recipient.,2,4,GRA_Tax_Terms_Glossary,glossary,formal,False,971,1460,489,75
04e675ca491f,068,"Zero-rated Supply: A supply subject to VAT at 0% — the supplier can still claim input VAT. Exempt Supply: A supply not subject to VAT — no VAT charged, and no input VAT claimable on related costs.",3,4,GRA_Tax_Terms_Glossary,glossary,formal,False,1461,1657,196,37
90b7b844bfbf,069,"Key Tax Legislation Administered by GRA. Income Tax Act, 2015 (Act 896): Main act governing income tax for individuals and companies. Amended by Income Tax (Amendment) Acts: Act 941 (2016), Act 956 (2017), Act 973 (2018), Act 1,007 (2020), Act 1,066 (2021), and subsequent amendments. Value Added Tax Act, 2013 (Act 870): Governs VAT, NHIL, GETFund Levy. Revenue Administration Act, 2016 (Act 915): Governs GRA's powers of administration, audit, assessment, enforcement and appeals.",0,3,GRA_Acts_Regulations_Reference,legal_reference,formal,True,0,482,482,73
0642d74454a2,069,"Customs Act, 2015 (Act 891): Governs customs and excise. Excise Duty Act, 2014 (Act 878): Governs excise duties on specified goods. Communications Service Tax Act, 2008 (Act 754): Governs CST. Transfer Pricing Regulations, 2020 (L.I. 2,412): Governs TP documentation and arm's length requirements. Petroleum Income Tax Act (PITA): Governs tax on petroleum income. Ghana Investment Promotion Centre Act, 2013 (Act 865): Investment incentives including tax holidays.",1,3,GRA_Acts_Regulations_Reference,legal_reference,formal,True,483,947,464,66
5e21193bbf77,069,"Free Zones Act, 1995 (Act 504) as amended: Free Zone incentives. Whistleblower Act, 2006 (Act 720): Protection and reward for tax fraud reporters. Revenue Appeals Board: Created under the Revenue Administration Act to hear tax appeals. All acts available at gra.gov.gh or Parliament House Library.",2,3,GRA_Acts_Regulations_Reference,legal_reference,formal,True,948,1245,297,45
6c7c63a35209,070,Q: What is the difference between SSNIT and GRA? A: SSNIT (Social Security and National Insurance Trust) is a pension fund that collects social security contributions for workers' retirement. GRA (Ghana Revenue Authority) is the government tax collection authority. SSNIT contributions are not taxes — they go into a pension fund for your future benefit. GRA taxes fund government services. ,0,3,GRA_SSNIT_vs_Tax_FAQ,faq,formal,False,0,391,391,60
3ca68bc61cb7,070,"Q: My employer deducts both SSNIT and PAYE. Is that correct? A: Yes. The employee contributes 5.5% of gross salary to SSNIT (pension contribution, not a tax). The employer also contributes 13% to SSNIT. PAYE is computed on the gross salary MINUS the 5.5% SSNIT deduction — so your SSNIT contribution reduces your tax base. ",1,3,GRA_SSNIT_vs_Tax_FAQ,faq,formal,False,391,714,323,55
bbe035600777,070,"Q: If I pay SSNIT my whole career do I still need to pay income tax? A: Yes. SSNIT contributions and income tax are separate obligations. SSNIT is for pension; income tax funds public services. Both apply. 

Q: My employer has been deducting SSNIT but not remitting it to SSNIT. What can I do? A: This is a serious issue — it is theft of your pension contributions. Report to SSNIT directly. This does not affect your GRA/PAYE obligation — for PAYE issues go to GRA.",2,3,GRA_SSNIT_vs_Tax_FAQ,faq,formal,False,714,1180,466,86
20b6cd563b93,071,"How Tax Rates Change in Ghana. Tax rates and thresholds in Ghana are set in law but can be changed by the government through: The annual national budget: The Finance Minister reads the budget in November each year. The budget may propose changes to tax rates, bands, thresholds, and reliefs. These changes are incorporated into law through an Amendment Act passed by Parliament. The amended rates typically take effect from 1 January of the following year.",0,3,GRA_Budget_Tax_Changes_Process,tax_education,formal,True,0,456,456,76
a95555b43502,071,"Subsidiary legislation: Some rates can be changed by Legislative Instruments (LI) without amending the main Act. Because rates change annually, GRA publishes updated tax tables and guidance after each budget. TaxBot always recommends confirming the most current rates at gra.gov.gh because this system's information may lag behind the most recent budget. The 2024 budget introduced changes to income tax bands, certain exemptions and levies — verify current rates directly with GRA.",1,3,GRA_Budget_Tax_Changes_Process,tax_education,formal,True,457,939,482,71
9d895f0f6c0a,071,"Key rates to verify each year: Income tax bands and percentages, VAT-related levies (particularly the COVID-19 Health Recovery Levy status), E-Levy rate and threshold, and personal relief amounts.",2,3,GRA_Budget_Tax_Changes_Process,tax_education,formal,True,940,1136,196,28
ba2d0d658988,072,"GRA Tax Amnesty Programmes. Ghana's GRA has periodically offered tax amnesty programmes to encourage non-compliant taxpayers to regularise their affairs. A typical amnesty programme waives all or a portion of penalties and interest on outstanding taxes if the taxpayer pays the principal tax in full within a specified window. Past amnesties: Ghana has offered amnesties in 2021, 2019 and earlier years — the specific terms, eligible tax types, and deadline dates vary by programme.",0,3,GRA_Tax_Amnesty_Compliance,amnesty,formal,True,0,482,482,74
b0b67dd52b5a,072,For current amnesty programmes: Check gra.gov.gh or call 0800-900-110 — TaxBot cannot confirm currently active amnesty programmes as they change. Who benefits most from an amnesty: Persons with outstanding returns not filed for many years. Businesses with large accumulated penalty and interest balances. Taxpayers who received estimated assessments from GRA they cannot dispute. Who does not qualify: Taxpayers already under criminal prosecution for tax fraud.,1,3,GRA_Tax_Amnesty_Compliance,amnesty,formal,True,483,944,461,65
9fa415645fb7,072,"Voluntary disclosure: Even outside formal amnesties, GRA encourages voluntary disclosure which may result in reduced penalties at the Commissioner-General's discretion. A voluntary disclosure is treated more leniently than a situation discovered by GRA audit.",2,3,GRA_Tax_Amnesty_Compliance,amnesty,formal,True,945,1204,259,34
250078944c75,073,"VAT on Digital Services from Foreign Platforms. Ghana like many countries is grappling with taxing non-resident digital service providers. Services like Netflix, Spotify, Google Ads, Facebook Ads, Zoom, cloud software (Salesforce, Microsoft Azure) provided to Ghanaian customers by foreign companies with no physical presence in Ghana.",0,3,GRA_e_Commerce_Platforms_VAT,digital_economy,formal,True,0,335,335,46
54d90496f118,073,"Current position: Under the VAT Act 2013 (Act 870), a non-resident person supplying electronic services to a person in Ghana who is not registered for VAT (i.e. a consumer, B2C) may be required to register for VAT in Ghana and account for the VAT. B2B supplies: If a Ghanaian VAT-registered business receives digital services from a foreign supplier, the Ghanaian business may be required to self-account for VAT under the reverse charge mechanism.",1,3,GRA_e_Commerce_Platforms_VAT,digital_economy,formal,True,336,784,448,73
ee5440e3ef57,073,"GRA has issued guidance on the VAT treatment of electronic and digital services — check gra.gov.gh for the most current administrative position. Practical effect: Businesses paying for Google Ads, Facebook Ads, LinkedIn Ads etc. from Ghana should check whether VAT should be self-assessed and remitted to GRA. This is an area of active development in Ghanaian tax policy.",2,3,GRA_e_Commerce_Platforms_VAT,digital_economy,formal,True,785,1156,371,58
0a1db908527c,074,"Tax Guide for Startups and New Entrepreneurs in Ghana. When you start a business in Ghana, here is what you need to do from a tax perspective: 
Step 1: Register your business with the Registrar General's Department. 
Step 2: Register for a TIN with GRA — you need your Certificate of Incorporation and IDs of directors. ",0,3,GRA_Startup_Entrepreneur_Guide,sme,formal,False,0,320,320,56
f3f715f64b2b,074,"Step 3: Determine which taxes apply to your business: All businesses: Income tax on profits. Employers: PAYE obligation from the day you hire. Any payments to contractors: Withholding tax obligations. Revenue above GHS 200,000: VAT registration required. 
Step 4: Open the GRA taxpayer portal account. ",1,3,GRA_Startup_Entrepreneur_Guide,sme,formal,False,318,620,302,45
2212163a54c4,074,Step 5: Set up a simple bookkeeping system — this does not have to be expensive software. A spreadsheet tracking income and expenses is a good start. Year 1: Focus on keeping records and understanding your obligations. Provisional tax: Remember to make provisional tax payments quarterly or you will face interest charges when you file your first return. GRA has an SME Desk — do not be afraid to ask questions. Tax compliance from day one saves expensive penalties later. The GRA Compliance Support Programme offers free tax education workshops for new businesses.,2,3,GRA_Startup_Entrepreneur_Guide,sme,formal,False,619,1184,565,93
9e9315d75025,075,"Tax Obligations for Real Estate Developers in Ghana. A real estate developer (company that buys land, builds and sells properties) is subject to: Corporate Income Tax at 22% on profits from speculative building (building to sell). VAT: Sale of newly built residential units may attract VAT. The VAT treatment of real estate is complex in Ghana: A first sale of a new residential building by a developer is potentially standard rated (21.9% effective VAT rate).",0,3,GRA_Real_Estate_Developer_Tax,real_estate,formal,False,0,460,460,75
b61adc8937db,075,This makes new housing expensive and there has been policy debate about this. Commercial property sales by developers are generally standard-rated. WHT: Developers who use subcontractors must withhold from payments to them. NHIL and GETFund levies apply on VAT-registered developer sales. Land purchases: Stamp duty applies on acquisition of land. The Lands Commission handles registration. Depreciation: Land is not depreciable; buildings can be depreciated for tax purposes.,1,3,GRA_Real_Estate_Developer_Tax,real_estate,formal,False,461,937,476,67
308a177e7905,075,Interest on development finance loans: deductible against income. GIPC incentives: Real estate companies investing above certain thresholds may be eligible for GIPC incentives. Anti-avoidance: GRA scrutinises transactions where property is sold below market value to related parties.,2,3,GRA_Real_Estate_Developer_Tax,real_estate,formal,False,938,1221,283,37
f6a321709de9,076,"Detailed Guide on Dividend Taxation in Ghana. A dividend is a distribution of profits by a company to its shareholders. WHT on dividends: Rate: 8% for both resident and non-resident shareholders. This is a FINAL tax — the shareholder does not include dividends in their individual income tax return. Obligation: The paying company must withhold 8%, remit to GRA by 15th of the following month, and issue a WHT certificate to the shareholder.",0,3,GRA_Dividend_Tax_Detailed,withholding_tax,formal,False,0,441,441,73
cdd612cd5c64,076,"Inter-company dividends: Dividends paid by a Ghanaian company to another Ghanaian company that holds at least 25% of the shares are exempt from WHT. This prevents cascading tax on group dividends. Deemed dividends: GRA can treat certain payments from a company to a shareholder (loans, advances, assets used) as deemed dividends subject to 8% WHT if they are not repaid within a reasonable period.",1,3,GRA_Dividend_Tax_Detailed,withholding_tax,formal,False,442,839,397,64
